sample_id,split,label,category,type,change_type,description,longitude,latitude,zoom,t0_start,t0_end,t1_start,t1_end,t0_path,t1_path,t0_shape,t1_shape
natural_345,train,0,natural_change,negative,natural,Natural change,-55.440977363519124,-11.700386860503848,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_345_t0.npy,train/images/natural_345_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1288,train,1,mining_emergence,positive,mining,Mining site emerged,-60.6866105,7.6021495,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1288_t0.npy,train/images/mining_1288_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_59,train,0,natural_change,negative,natural,Natural change,-63.031968051539515,6.939778333599001,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_59_t0.npy,train/images/natural_59_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_669,train,1,mining_emergence,positive,mining,Mining site emerged,-50.1925805,-8.956859,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_669_t0.npy,train/images/mining_669_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_392,train,1,mining_emergence,positive,mining,Mining site emerged,-56.3171705,-7.005937,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_392_t0.npy,train/images/mining_392_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_343,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.78119435006004,-14.537069267539685,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_343_t0.npy,train/images/human_343_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_312,train,0,natural_change,negative,natural,Natural change,-54.924133928454815,4.698590322084814,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_312_t0.npy,train/images/natural_312_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_46,train,0,natural_change,negative,natural,Natural change,-62.48422318321322,4.966109986149662,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_46_t0.npy,train/images/natural_46_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_281,train,1,mining_emergence,positive,mining,Mining site emerged,-70.01841816570585,-12.872546832398076,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_281_t0.npy,train/images/mining_281_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1505,train,1,mining_emergence,positive,mining,Mining site emerged,-63.466821375976814,-9.958069443709224,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1505_t0.npy,train/images/mining_1505_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1220,train,1,mining_emergence,positive,mining,Mining site emerged,-61.462574,6.159726,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1220_t0.npy,train/images/mining_1220_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_968,train,1,mining_emergence,positive,mining,Mining site emerged,-70.49469425099167,-13.035875581702417,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_968_t0.npy,train/images/mining_968_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1301,train,1,mining_emergence,positive,mining,Mining site emerged,-62.864639,6.0580305,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1301_t0.npy,train/images/mining_1301_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_27,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-44.33358634927976,-3.43814863164645,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_27_t0.npy,train/images/human_27_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1404,train,1,mining_emergence,positive,mining,Mining site emerged,-62.416038538226466,6.628206482001295,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1404_t0.npy,train/images/mining_1404_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1212,train,1,mining_emergence,positive,mining,Mining site emerged,-61.85458350000001,6.294891,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1212_t0.npy,train/images/mining_1212_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1189,train,1,mining_emergence,positive,mining,Mining site emerged,-61.5157715,6.195387,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1189_t0.npy,train/images/mining_1189_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2050,train,1,mining_emergence,positive,mining,Mining site emerged,-78.65395105894392,-4.031115796382009,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_2050_t0.npy,train/images/mining_2050_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1912,train,1,mining_emergence,positive,mining,Mining site emerged,-63.0663499578913,2.616409327236461,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1912_t0.npy,train/images/mining_1912_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_78,train,1,mining_emergence,positive,mining,Mining site emerged,-61.461944463982114,6.204039579442584,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_78_t0.npy,train/images/mining_78_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1284,train,1,mining_emergence,positive,mining,Mining site emerged,-62.406002,6.6453915,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1284_t0.npy,train/images/mining_1284_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_404,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-47.741969839801506,-11.618284682011291,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_404_t0.npy,train/images/human_404_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_495,train,1,mining_emergence,positive,mining,Mining site emerged,-61.539577,6.270217,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_495_t0.npy,train/images/mining_495_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1492,train,1,mining_emergence,positive,mining,Mining site emerged,-61.80361334989648,6.329111604826973,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1492_t0.npy,train/images/mining_1492_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1196,train,1,mining_emergence,positive,mining,Mining site emerged,-61.424735,6.210367,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1196_t0.npy,train/images/mining_1196_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_23,train,0,natural_change,negative,natural,Natural change,-63.87372089449219,-17.298292508118635,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_23_t0.npy,train/images/natural_23_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_115,train,0,natural_change,negative,natural,Natural change,-64.64579474271778,-16.325982821787488,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_115_t0.npy,train/images/natural_115_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1200,train,1,mining_emergence,positive,mining,Mining site emerged,-61.7200245,6.504906,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1200_t0.npy,train/images/mining_1200_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_155,train,0,natural_change,negative,natural,Natural change,-65.71182950347145,-15.974390590066495,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_155_t0.npy,train/images/natural_155_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_161,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.77390614601281,-1.574191860856371,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_161_t0.npy,train/images/human_161_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1087,train,1,mining_emergence,positive,mining,Mining site emerged,-61.608171832853614,6.372234333810729,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1087_t0.npy,train/images/mining_1087_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1494,train,1,mining_emergence,positive,mining,Mining site emerged,-61.53621713346207,6.346622669072011,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1494_t0.npy,train/images/mining_1494_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_873,train,1,mining_emergence,positive,mining,Mining site emerged,-50.848152750061935,-7.837713916887548,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_873_t0.npy,train/images/mining_873_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1718,train,1,mining_emergence,positive,mining,Mining site emerged,-77.19694052230835,-0.111020700125931,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1718_t0.npy,train/images/mining_1718_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2196,train,1,mining_emergence,positive,mining,Mining site emerged,-67.64836296209964,-15.353431738163847,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_2196_t0.npy,train/images/mining_2196_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_451,train,0,natural_change,negative,natural,Natural change,-76.76956301743984,1.027268229991053,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_451_t0.npy,train/images/natural_451_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_467,train,0,natural_change,negative,natural,Natural change,-75.55050314284617,-6.983305292902117,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_467_t0.npy,train/images/natural_467_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_252,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-47.532031629498675,-3.061254683750956,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_252_t0.npy,train/images/human_252_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_731,train,1,mining_emergence,positive,mining,Mining site emerged,-59.022498,6.682591,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_731_t0.npy,train/images/mining_731_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_353,train,0,natural_change,negative,natural,Natural change,-60.79147501430937,-0.091750949147223,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_353_t0.npy,train/images/natural_353_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_617,train,1,mining_emergence,positive,mining,Mining site emerged,-54.5040555,5.031001,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_617_t0.npy,train/images/mining_617_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_12,train,0,natural_change,negative,natural,Natural change,-64.70684009502529,-16.458383408125552,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_12_t0.npy,train/images/natural_12_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_514,train,1,mining_emergence,positive,mining,Mining site emerged,-58.348719,-9.1851465,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_514_t0.npy,train/images/mining_514_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1734,train,1,mining_emergence,positive,mining,Mining site emerged,-77.2028521855813,-0.2251777130174,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1734_t0.npy,train/images/mining_1734_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_635,train,1,mining_emergence,positive,mining,Mining site emerged,-57.5196965,-4.900789,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_635_t0.npy,train/images/mining_635_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1415,train,1,mining_emergence,positive,mining,Mining site emerged,-63.32128384411285,6.412169280478541,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1415_t0.npy,train/images/mining_1415_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_920,train,1,mining_emergence,positive,mining,Mining site emerged,-61.46436783373973,6.151718667075765,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_920_t0.npy,train/images/mining_920_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_260,train,1,mining_emergence,positive,mining,Mining site emerged,-55.24838933320858,-10.130163833455613,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_260_t0.npy,train/images/mining_260_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_380,train,0,natural_change,negative,natural,Natural change,-63.81198873683008,0.456660080267096,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_380_t0.npy,train/images/natural_380_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_35,train,1,mining_emergence,positive,mining,Mining site emerged,-62.10605103930634,4.283844718969992,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_35_t0.npy,train/images/mining_35_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_571,train,1,mining_emergence,positive,mining,Mining site emerged,-66.812349,3.7209165,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_571_t0.npy,train/images/mining_571_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2278,train,1,mining_emergence,positive,mining,Mining site emerged,-69.810017057875,-12.729452178756466,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2278_t0.npy,train/images/mining_2278_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_108,train,1,mining_emergence,positive,mining,Mining site emerged,-57.4772915,-9.5496765,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_108_t0.npy,train/images/mining_108_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_190,train,1,mining_emergence,positive,mining,Mining site emerged,-48.97894725008005,-0.757508916104663,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_190_t0.npy,train/images/mining_190_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_582,train,1,mining_emergence,positive,mining,Mining site emerged,-56.741433583519296,-7.615140750097326,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_582_t0.npy,train/images/mining_582_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1126,train,1,mining_emergence,positive,mining,Mining site emerged,-61.5458385,6.299205,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1126_t0.npy,train/images/mining_1126_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_209,train,0,natural_change,negative,natural,Natural change,-68.02544176276908,4.994689585318969,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_209_t0.npy,train/images/natural_209_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2314,train,1,mining_emergence,positive,mining,Mining site emerged,-67.94277674092902,-15.440886860774881,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2314_t0.npy,train/images/mining_2314_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1451,train,1,mining_emergence,positive,mining,Mining site emerged,-60.541928510706676,7.857959904933026,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1451_t0.npy,train/images/mining_1451_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_345,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.25838192830747,-15.34493657967229,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_345_t0.npy,train/images/human_345_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_325,train,0,natural_change,negative,natural,Natural change,-55.137674126105914,4.803268734767648,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_325_t0.npy,train/images/natural_325_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_276,train,1,mining_emergence,positive,mining,Mining site emerged,-51.470856,-5.893194,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_276_t0.npy,train/images/mining_276_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_883,train,1,mining_emergence,positive,mining,Mining site emerged,-61.542236,6.2890345,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_883_t0.npy,train/images/mining_883_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_403,train,1,mining_emergence,positive,mining,Mining site emerged,-70.53953108493154,-12.860240748990355,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_403_t0.npy,train/images/mining_403_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_185,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-77.84806646169353,-1.504688486923473,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_185_t0.npy,train/images/human_185_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_957,train,1,mining_emergence,positive,mining,Mining site emerged,-51.3898635,-8.21638,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_957_t0.npy,train/images/mining_957_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_214,train,0,natural_change,negative,natural,Natural change,-54.21887822691554,3.858303076024086,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_214_t0.npy,train/images/natural_214_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2105,train,1,mining_emergence,positive,mining,Mining site emerged,-77.22563467324404,0.120814343791872,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2105_t0.npy,train/images/mining_2105_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_247,train,1,mining_emergence,positive,mining,Mining site emerged,-51.037839,-6.928093,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_247_t0.npy,train/images/mining_247_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_7,train,0,natural_change,negative,natural,Natural change,-64.69265307798497,-16.198305108973987,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_7_t0.npy,train/images/natural_7_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1093,train,1,mining_emergence,positive,mining,Mining site emerged,-51.17307916664895,-6.921007333315638,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1093_t0.npy,train/images/mining_1093_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_511,train,1,mining_emergence,positive,mining,Mining site emerged,-50.69866349999999,-7.5841775,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_511_t0.npy,train/images/mining_511_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_391,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-55.81938286577364,-15.55911273684508,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_391_t0.npy,train/images/human_391_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_167,train,0,natural_change,negative,natural,Natural change,-60.62451734532895,-3.299264399021365,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_167_t0.npy,train/images/natural_167_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1513,train,1,mining_emergence,positive,mining,Mining site emerged,-58.009153551018976,-6.019356467690674,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1513_t0.npy,train/images/mining_1513_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_38,train,0,natural_change,negative,natural,Natural change,-62.27212935387402,4.669788169499721,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_38_t0.npy,train/images/natural_38_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_48,train,1,mining_emergence,positive,mining,Mining site emerged,-62.190261126511196,4.414425186080315,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_48_t0.npy,train/images/mining_48_t1.npy,"(48, 48, 6)","(48, 48, 6)"
